school_id,school_name,coordinates_lat,coordinates_lon
,,38.7934685,-9.3125105
,,38.7163426,-9.1506554
,,38.9170437,-9.0258503
,,38.6885629,-9.3540318
,,38.89712069999999,-9.2522203
,,38.6831096,-9.1546463
,,38.6906348,-9.3386101
,,38.7950762,-9.150263899999999
,,38.7157249,-8.9682861
,,38.6923294,-9.345075399999999
,,38.7350161,-9.1371492
,,38.7393715,-9.1218051
,,38.6915872,-9.3469818
,,38.7191033,-9.1666487
,,38.9397031,-9.3679662
,,38.7088758,-9.424803599999999
,,38.9735386,-9.3282166
,,38.7184074,-9.2550618
,,38.6649888,-8.924956400000001
,,38.9533726,-8.9991371
,,38.732442,-9.205837899999999
,,38.7160209,-9.2622989
,,38.7499059,-9.2033671
,,38.6903976,-9.3324483
,,38.839462,-9.1606047
,,38.7980971,-9.310859299999999
,,38.7689368,-9.3799907
,,38.7091437,-9.419095
,,38.7186893,-9.4104403
,,38.7298134,-9.211247
,,38.6456074,-9.0529897
,,38.7105914,-8.9183451
,,38.7084462,-8.9738145
,,38.7606194,-9.2647291
,,38.7995291,-9.446823799999999
,,38.6509451,-9.0576973
,,38.8136177,-9.2543442
,,38.7593802,-9.1644764
,,38.7801706,-9.2125984
,,38.7083107,-9.161598
,,38.9529029,-8.9918475
,,38.7818201,-9.2062606
,,38.6533331,-9.174163499999999
,,38.7395407,-9.1559297
,,38.70626559999999,-9.4045417
,,38.7935227,-9.1083683
,,38.6890957,-9.3251043
,,38.7636566,-9.110914200000002
,,38.73672699999999,-9.2184036
,,38.8596242,-9.076244299999999
,,38.6457077,-9.1861898
,,38.7402739,-9.1382859
,,38.7514288,-9.351735099999999
,,38.7422399,-9.1747315
,,38.5297617,-8.9922611
,,38.7066206,-9.1991895
,,38.6598141,-9.156132
,,38.7211034,-9.4107486
,,38.5477752,-9.0246664
,,38.7781082,-9.0933574
,,38.8129471,-9.167566899999999
,,38.6369741,-8.8750719
,,38.77632819999999,-9.1163897
,,38.74659940000001,-9.107031
,,38.4748005,-9.0902085
,,38.6533362,-9.0432994
,,38.777605,-9.1447326
,,38.7722844,-9.377146
,,38.7037049,-9.1852746
,,38.6416621,-9.1531888
,,38.7084754,-8.9222831
,,38.6971298,-9.3733884
,,38.72315529999999,-9.1532868
,,38.7746875,-9.2979758
,,38.7602726,-9.1702148
,,38.7445554,-9.1323516
,,38.7384512,-9.147905699999999
,,38.7994383,-9.134915399999999
,,38.8053082,-9.3390309
,,38.698966,-9.2042773
,,38.753914,-9.157814
,,38.74529980000001,-9.1809125
,,38.7480711,-9.2290925
,,38.7690726,-9.226947599999999
,,38.7009196,-9.2366606
,,38.734067,-9.234244
,,38.7083107,-9.161598
,,38.7426604,-9.181452499999999
,,38.6334768,-9.161252
,,38.7194597,-9.1182429
,,38.5302714,-8.8675755
,,38.7940287,-9.1794386
,,38.6494479,-9.0522566
,,38.7343053,-9.407548199999999
,,38.6809716,-8.9839751
,,38.8043633,-9.1928472
,,38.7227505,-9.224985
,,38.6566178,-9.075325699999999
,,38.4577894,-9.1061684
,,38.7834026,-9.143760799999999
,,38.7131893,-9.330049599999999
,,38.7701265,-9.0964266
,,38.6495895,-9.190952
,,38.7635073,-9.2053911
,,38.7666622,-9.161614199999999
,,38.5678213,-9.0914386
,,38.6679349,-9.1931596
,,38.565916,-9.0900547
,,38.7709802,-9.109907000000002
,,38.6578475,-9.065209699999999
,,38.6834663,-9.3171465
,,38.8642785,-9.0931724
,,38.9972007,-9.3284411
,,38.8275565,-9.174995599999999
,,38.7327654,-9.1623818
,,38.52246150000001,-8.8611753
,,38.8008247,-9.368342199999999
,,38.52571030000001,-8.859951299999999
,,38.744751,-9.2147495
,,38.9529029,-8.9918475
,,38.9056706,-9.0425305
,,38.8676412,-9.066837999999999
,,38.640034,-9.1001718
,,38.7727255,-9.3014352
,,38.7046039,-9.1649026
,,38.6994883,-9.2128248
,,38.5628056,-9.091866699999999
,,38.7008029,-9.2771873
,,38.6610874,-9.154780800000001
,,38.8238381,-9.096067699999999
,,38.7097923,-9.1301344
,,38.7507028,-9.2002889
,,38.8436205,-9.1612108
,,38.7056881,-9.1991278
,,38.6470928,-9.2015602
,,38.9570512,-8.9891539
,,38.7947748,-9.336969700000001
,,38.9389079,-9.333488599999999
,,38.8025995,-9.1607507
,,38.6511807,-9.0626248
,,38.7104364,-9.40047
,,38.6871656,-9.3477841
,,38.6769664,-9.176217399999999
,,38.7172372,-9.159867799999999
,,38.6227668,-8.8697942
,,38.7800957,-9.159280299999999
,,38.7860711,-9.114303999999999
,,38.7302678,-9.407079999999999
,,38.6646755,-9.076324999999999
,,38.7026164,-9.3457856
,,38.7255792,-9.1203758
,,38.6997802,-9.246427599999999
,,38.5291522,-8.9924988
,,38.7859893,-9.3048077
,,38.6985489,-9.419163
,,39.0222287,-9.370209
,,38.7861334,-9.3730921
,,38.7891442,-9.349473399999999
,,38.5678213,-9.0914386
,,38.8036105,-9.228065299999999
,,38.8008247,-9.368342199999999
,,38.8010032,-9.2602788
,,38.8733707,-9.0789452
,,38.767176,-9.163666
,,38.7561267,-9.2454436
,,38.7098109,-9.151606100000002
,,38.79637049999999,-9.123066
,,38.711273,-8.9679086
,,38.5537182,-9.081512499999999
,,38.7350389,-9.3843935
,,38.730171,-9.2810641
,,38.7230002,-9.351703299999999
,,38.7643192,-9.1568322
,,38.7243927,-9.2229983
,,38.5257534,-8.877182699999999
,,38.74304739999999,-9.2192636
,,38.6630598,-9.1571927
,,38.7260788,-9.1169268
,,38.5469381,-9.0217665
,,38.6712588,-9.1889901
,,38.630958,-8.9152211
,,38.7179661,-9.2916363
,,-20.4472005,-54.6020159
,,38.7838837,-9.1759904
,,38.8365604,-9.0963461
,,38.7092899,-8.8972014
,,38.8267099,-9.097356999999999
,,38.6683591,-9.1647649
,,38.5262659,-8.8664183
,,38.7127303,-9.2016779
,,38.7537219,-9.232170499999999
,,38.7381525,-9.1407872
,,38.710421,-9.241576799999999
,,38.9572869,-9.3384714
,,38.85880840000001,-9.4137978
,,38.671497,-9.168134
,,38.75448919999999,-9.132460499999999
,,38.7331508,-9.394227599999999
,,38.7043344,-8.954516
,,38.6146597,-9.1106564
,,38.9542098,-9.338830699999999
,,38.5684425,-9.092949599999999
,,38.86612119999999,-9.0631912
,,38.65130389999999,-9.0592685
,,38.7495143,-9.1943184
,,38.7489663,-9.1503436
,,38.7505433,-9.350102399999999
,,38.67292399999999,-9.168838700000002
,,38.9210249,-9.2126117
