stop_id,tts
100391,Faias ( Estrada Nacional 4 ) Escola Primária
100392,Faias ( Estrada Nacional 4 ) Escola Primária
100393,Casa Timóteo ( Estrada Nacional 4 ) Rua Deolinda Maria
100395,Faias (estrada Nacional 4 ) Paragem Pereiras ( Posto De Combustível )
100397,Montijo ( Cruzamento Entre ( Rua Joaquim Almeida ) E ( Rua Almeida Garret )
100398,Montijo ( Cruzamento Entre ( Rua Joaquim Almeida ) E ( Rua Almeida Garret )
100399,Montijo ( Estrada Nacional 4 ) Rotunda Santa
100401,Cruzamento Entre ( Pegões Velhos ( Estrada Nacional 4 ) ) E ( Fernando Pó )
100403,Canha ( Estrada Municipal 533 ) Fábrica Cortiça
100404,Canha ( Estrada Municipal 533 ) Fábrica Cortiça
100405,Colares Perdizes ( Estrada Municipal 533 ) Herdade
100406,Colares Perdizes ( Estrada Municipal 533 ) Herdade
100407,Cruzamento Entre ( Afonsoeiro ) E ( Bairro Bela Vista ( Semáforos ) )
100408,Cruzamento Entre ( Afonsoeiro ) E ( Bairro Bela Vista ( Semáforos ) )
100409,Jardia ( Rua Das Rolas ) Bairro Miranda
100410,Jardia ( Rua Das Rolas ) Bairro Miranda
100411,Cruzamento Entre ( Pegões Velhos ) E ( Avenida 25 Abril ( Correios ) )
100413,Carregueira ( Estrada Municipal 1024 ) Xaceiro Principal
100415,Fonte Vaca Norte ( Estrada Municipal 1024 )
100417,Lançada ( Estrada Nacional 11 72 )
100418,Lançada ( Estrada Nacional 11 72 )
100419,Lançada ( Estrada Nacional 11 123 )
100420,Lançada ( Estrada Nacional 11 123 )
100421,Broega ( Estrada Nacional 11 112 )
100422,Broega ( Estrada Nacional 11 112 )
100423,Montijo ( Avenida Portas Da Cidade )
100425,Montijo ( Avenida Portas Da Cidade )
100427,Atalaia ( Estrada Municipal 502 124 )
100428,Atalaia ( Estrada Municipal 502 124 )
100429,Atalaia ( Rua Cruzeiro Mor 242 )
100430,Atalaia ( Rua Cruzeiro Mor 242 )
100431,Cruzamento Entre ( Atalaia ( Rua Cruze Mor ) ) E ( Rua Bartolomeu Perestrelo )
100432,Cruzamento Entre ( Atalaia ( Rua Cruze Mor ) ) E ( Rua Bartolomeu Perestrelo )
100433,Estrada Municipal 502 ( Rua Cirio Aldegalega )
100435,Faias ( Avenida Do Comércio )
100436,Faias ( Avenida Do Comércio )
100437,Estrada Nacional 4 ( Piçarras Cruzamento
100438,Estrada Nacional 4 ( Piçarras Cruzamento
100439,Estrada Nacional 4 ( Afonsos )
100440,Estrada Nacional 4 ( Afonsos )
100441,Estrada Nacional 4 ( Afonsoeiro )
100442,Estrada Nacional 4 ( Afonsoeiro )
100443,Cruzamento Entre ( Piçarras ) E ( ( Número 4 ) )
100444,Cruzamento Entre ( Piçarras ) E ( ( Número 4 ) )
100445,Estrada Do Pau Queimado
100446,Montijo ( Rua Damião Gois - Supermercado )
100447,Montijo ( Rua Damião Gois - Supermercado )
100448,Afonsoeiro ( Avenida Pedro Nunes -súper-mercádo
100449,Afonsoeiro ( Avenida Pedro Nunes -súper-mercádo
110003,Cruzamento Entre ( Rua Major Rosa Bastos ) E ( Rua Vitor Hugo )
110004,Rua M Rosa Bastos ( Posto De Combustível )
110005,Azinhaga Canhamato 7 Á ( Quinta Bretão )
110007,Caneças ( Largo Vieira Caldas )
110009,Rua Major Rosa Bastos ( Supermercado )
110010,Rua Major Rosa Bastos ( Supermercado )
110013,Rua Pinhal Verde 30
110014,Rua Pinhal Verde 32
110015,Rua Rontaínhas ( Fonte Castanheiros )
110017,Rua Fonte Castanheiro ( Largo )
110019,Caneças ( Bairro Maria Teresa )
110021,Rua Major Rosa Bastos 134 ( Caneças )
110022,Rua Major Rosa Bastos 134 ( Caneças )
110023,Rua Coronel Brejos De Azeitão Oliveira 19
110024,Rua Coronel Brejos De Azeitão Oliveira 19
110025,Largo Vieira Caldas ( Casa Cultura )
110027,Largo Doutor Manuel D'arriaga ( Jardim )
110029,Rua Liberdade 131
110030,Rua Liberdade 131
110031,Rua Liberdade 79
110032,Rua Liberdade 79
110033,Rua Liberdade 11
110035,Rua Liberdade 24
110037,Rua Liberdade 1
110039,Rua Liberdade 6
110041,Rua Cidade Horta 15 ( Pontinha )
110043,Avenida São Pedro 3 ( Escola )
110045,Pontinha ( Rua Regimento Engenharia Um )
110047,Rua Santo Eloy 40 ( Pontinha )
110049,Rua Liberdade 11
110051,Rua Liberdade 111
110053,Cruzamento Entre ( Presa ) E ( Casal Da Mira )
110055,Práça Doutor Manuel De Arriaga Fonte
110057,Caneças ( Quinta São Carlos )
110059,Práça Doutor Manuel De Arriaga 18
110061,Caneças ( Escola Secundária )
110062,Caneças ( Escola )
110065,Praceta Manuela Porto ( Arroja )
110066,Praceta Manuela Porto ( Arroja )
110067,Rua Doutor João Santos ( Escola )
110068,Rua Doutor João Santos ( Escola )
110069,Rua M Guilh Ascenso ( Centro Comercial )
110070,Rua M Guilh Ascenso ( Centro Comercial )
110071,Cruzamento Entre ( Rua Cê Carneiro Moura ) E ( Rua Moreira Feyo )
110072,Cruzamento Entre ( Rua Cê Carneiro Moura ) E ( Rua Moreira Feyo )
110073,Avenida Acácias ( Supermercado )
110074,Avenida Acácias ( Supermercado )
110075,Avenida Acácias ( Rotunda )
110077,Rua Antero Quental ( Quinta Cedros )
110078,Rua Antero Quental ( Quinta Cedros )
110079,Patameiras ( Cemitério )
110080,Patameiras ( Cemitério )
110081,Rua António Quental 15 ( Escola )
110083,Cruzamento Entre ( Avenida Dom Dinis 86 ) E ( Serra Luz )
110085,Avenida Dom Dinis 85 ( Bairro Lima Pimenta )
110087,Avenida Dom Dinis 77 ( Odivelas )
110088,Avenida Dom Dinis 77 ( Odivelas )
110089,Odivelas ( Avenida Dom Dinis 47 ) Mercado
110091,Cruzamento Entre ( Odivelas ( Rua Guilherme Gomes Fernandes ) ) E ( F Cunha )
110093,Rua M Caldas Xavier 55 Á ( Centro Comercial )
110094,Rua M Caldas Xavier 55 Á ( Centro Comercial )
110095,Odivelas ( Metro ) ( P 4 ) . ( Há correspondência ) com o métro
110097,Odivelas ( Metro ) ( P 8 ) . ( Há correspondência ) com o métro
110099,Avenida Dom Dinis 9 ( Odivelas )
110100,Odivelas ( Avenida Dom Dinis 9 )
110102,Avenida Dom Dinis 54 ( Mercado )
110103,Avenida Dom Dinis 106 Á
110104,Avenida Dom Dinis 106 Á
110105,Rua Antero Quntal 28 ( Patameiras )
110107,Avenida Magalhães Coutinho ( Colinas Cruzeiro )
110109,Rua Guilherme Gomes Fernandes 9 ( Escola )
110110,Rua Guilherme Gomes Fernandes 9 ( Escola )
110111,Senhor Roubado ( Metro ) ( P 2 )
110112,Senhor Roubado ( Metro ) ( P 3 )
110113,Senhor Roubado ( Teatro )
110115,Cruzamento Entre ( P Bissaya Barreto ) E ( Rua Doutor Elysio Moura )
110116,Cruzamento Entre ( P Bissaya Barreto ) E ( Rua Doutor Elysio Moura )
110117,Estrada Arroja ( Chafariz )
110119,Estrada Arroja 12
110121,Estrada Arroja 12
110123,Rua Combatentes Da Grande Guerra 11
110125,Cruzamento Entre ( Rua Castelinho ) E ( Praceta José Rosalino )
110126,Cruzamento Entre ( Rua Castelinho ) E ( Praceta José Rosalino )
110127,Avenida Abreu Lopes ( Escola )
110128,Avenida Abreu Lopes ( Escola )
110129,Rua Domingos Sequeira 7 Á
110130,Rua Domingos Sequeira 7 Á
110131,Rua Roque Gameiro 9
110132,Rua Roque Gameiro 9
110133,Rua Paiã 12
110134,Rua Paiã 12
110135,Avenida Á Pais Martins ( Centro Comercial )
110136,Avenida Á Pais Martins ( Centro Comercial )
110137,Avenida Á Pais Martins ( Cemitério )
110138,Avenida Á Pais Martins ( Cemitério )
110139,Cruzamento Entre ( Rua Professora Olga Passos ) E ( Cabaço )
110141,Estrada Arroja ( Ponte )
110143,Estrada Arroja 12
110145,Rua Casal Abadeço 1063 ( Parque )
110146,Rua Casal Abadeço 1063 ( Parque )
110147,Rua Casal Abadeço 739 ( Casal Novo )
110148,Rua Casal Abadeço 739 ( Casal Novo )
110149,Cruzamento Entre ( Rua Casal Abadeço 336 ) E ( Rua L Alves )
110150,Cruzamento Entre ( Rua Casal Abadeço 336 ) E ( Rua L Alves )
110151,Rua Figueira ( Casal Bispo )
110152,Rua Figueira ( Casal Bispo )
110153,Cruzamento Entre ( Rua Padre Cruz ) E ( Rua Miraflores )
110154,Cruzamento Entre ( Rua Padre Cruz ) E ( Rua Miraflores )
110155,Avenida João António Carvalho ( Escola )
110156,Avenida João António Carvalho ( Escola )
110157,Alameda Silva Porto ( Supermercado )
110158,Alameda Silva Porto ( Supermercado )
110159,Rua Ilha Madeira 260 ( Vale Grande )
110160,Rua Ilha Madeira 260 ( Vale Grande )
110161,Casal Silveira Cruzamento
110163,Rua Fontaínha Pias 22 ( Casal Novo )
110165,Rua Armindo Simões Serrão ( Mercado )
110167,Práça Manuel Arriaga 4
110169,Casa Da Cultura
110170,Rua Pinhal Verde Frente 5
110172,Rua República 125
110173,Rua República 79
110175,Rua República 53
110177,Rua República 4
110178,Rua República 4
110179,Cruzamento Entre ( Rua Luís De Camões ) E ( Rua Maria António São Rebelo )
110180,Cruzamento Entre ( Rua Luís De Camões ) E ( Rua Maria António São Rebelo )
110181,Rua Luís De Camões ( Ponte Bica )
110182,Rua Luís De Camões ( Ponte Bica )
110183,Rua Almirante Gago Coutinho 115 ( Ponte Bica )
110185,Rua Alfredo ( Cruzamento Entre ( Ruas ) E ( Rua Aurélio Paz Reis ) )
110186,Rua Alfredo ( Cruzamento Entre ( Ruas ) E ( Rua Aurélio Paz Reis ) )
110187,Rua Principal 49 B ( Alvajar )
110188,Rua Principal 49 B ( Alvajar )
110189,Rua Principal 34 Á ( Alvajar )
110190,Rua Principal 34 Á ( Alvajar )
110191,Cruzamento Entre ( Rua Principal ) E ( Rua 25 Dezembro )
110192,Cruzamento Entre ( Rua Principal ) E ( Rua 25 Dezembro )
110193,Rua Almirante Gago Coutinho 106 ( Ponte Bica )
110195,Rua Almirante Gago Coutinho 106 ( Ponte Bica )
110197,Cruzamento Entre ( Rua República ) E ( Lugar D'além )
110199,Rua Aires Ornelas ( Odivelas )
110200,Rua Aires Ornelas ( Odivelas )
110201,Rua Aires Ornelas ( Rotunda )
110203,Rua Senhor Roubado 169
110204,Rua Senhor Roubado 169
110205,Senhor Roubado ( Metro ) ( P 6 )
110207,Rua Aires Ornelas ( Rotunda )
110209,Rua Almirante Gago Coutinho ( Posto De Combustível )
110210,Rua Almirante Gago Coutinho ( Posto De Combustível )
110211,Rua Almirante Gago Coutinho 16
110212,Rua Almirante Gago Coutinho 16
110213,Rua Comandante Sacadura Cabral 14
110215,Rua Comandante Sacadura Cabral 14
110217,Rua Torcato Jorge 12
110218,Rua Torcato Jorge 12
110219,Rua Comb Ultramar 81
110220,Rua Comb Ultramar 81
110221,Rua Guilherme Gomes Fernandes ( Paços Concelho )
110229,Rua Comandante Sacadura Cabral 7
110231,Rua Comandante Sacadura Cabral 36
110233,Largo Vieira Caldas ( Escola )
110235,Rua Fontainhas ( Fonte Castanheiros )
110237,Rua Fonte Passarinhos 21
110238,Rua Fonte Passarinhos 21
110239,Rua Fonte Velha ( Lugar D'além )
110240,Rua Fonte Velha ( Lugar D'além )
110241,Rua Cruz 12 ( Casa Repouso )
110243,Fonte Santa ( Alto Cruz )
110244,Fonte Santa ( Alto Cruz )
110245,Vale Nogueira Cima Cruzamento
110246,Vale Nogueira Cima Cruzamento
110247,Estrada Vale Nogueira De Baixo 8
110248,Estrada Vale Nogueira De Baixo 8
110249,Estrada Vale Nogueira De Baixo 13
110250,Estrada Vale Nogueira De Baixo 13
110251,Estrada Vale Nogueira De Baixo 2
110252,Estrada Vale Nogueira De Baixo 2
110253,Rua Cruz 12 ( Casa Repouso )
110255,Largo Vieira Caldas ( Escola )
110257,Rua Vasco Gama 52 ( Casal Bispo )
110259,Rua General Humberto Delgado 201 ( Casal Bispo )
110260,Rua General Humberto Delgado 201 ( Casal Bispo )
110261,Rua General Humberto Delgado 181 ( Casal Bispo )
110263,Rua Padre Cruz 62 ( Casal Bispo )
110264,Rua Padre Cruz 62 ( Casal Bispo )
110265,Rua Padre Criz 120 ( Campo Jogos )
110266,Rua Padre Criz 120 ( Campo Jogos )
110267,Rua Cidade Amarante ( Famões )
110268,Rua Cidade Amarante ( Famões )
110269,Rua Cidade Caldas Rainha 91 ( Famões )
110270,Rua Cidade Caldas Rainha 91 ( Famões )
110271,Rua Cidade Silves 302 ( Famões )
110272,Rua Cidade Silves 302 ( Famões )
110273,Rua Cidade Silves 290 ( Famões )
110275,Rua Santo António 4 ( Famões )
110276,Rua Santo António 4 ( Famões )
110277,Rua José Augusto Gouveia 52 ( Famões )
110279,Rua 18 Maio 37 ( Famões )
110280,Rua 18 Maio 37 ( Famões )
110281,Rua Sol Nascente 251 ( Famões )
110282,Rua Sol Nascente 251 ( Famões )
110283,Rua Liberdade 7 ( Pedernais )
110285,Avenida Magalhães Coutinho 19
110287,Avenida Magalhães Coutinho 3
110289,Rua Mário Moreira ( Colinas Cruzeiro )
110290,Rua Mário Moreira ( Colinas Cruzeiro )
110291,Rua Fernando Namora ( Escola )
110292,Rua Fernando Namora ( Escola )
110293,Senhor Roubado ( Metro ) ( P 7 )
110294,Senhor Roubado ( Metro ) ( P 5 )
110295,Rua Alexandre Braga 4 D ( Farmácia )
110297,Rua Augusto Gil 16 ( Pombais )
110299,Rua Paiã 136 ( Patameiras )
110301,Cruzamento Entre ( Avenida Magalhães Coutinho ) E ( Augusto Vasconcelos )
110303,Rua Cerca 22 ( Pedernais )
110305,Rua 8 Março ( Pedernais )
110307,Rua João Augusto Gouveia 3 ( Famões )
110310,Rua Cidade Silves 280 ( Famões )
110311,Rua Damião Góis 156 ( Casal Bispo )
110313,Avenida Amália Rodrigues ( Jardim Amoreira )
110314,Avenida Amália Rodrigues ( Jardim Amoreira )
110315,Avenida 25 Abril ( Jardim Radial )
110316,Avenida 25 Abril ( Jardim Radial )
110317,Avenida 25 Abril ( Escola )
110318,Avenida 25 Abril ( Escola )
110319,Avenida 25 Abril 87 ( Jardim Radial )
110320,Avenida 25 Abril 87 ( Jardim Radial )
110321,Avenida Liberdade 13 B ( Jardim Radial )
110323,Avenida Liberdade ( Escola )
110324,Avenida Liberdade ( Escola )
110325,Avenida Liberdade 2 ( Casal Chapim )
110326,Avenida Liberdade 2 ( Casal Chapim )
110327,Avenida Amália Rodrigues 9
110329,Cruzamento Entre ( Avenida Amália Rodrigues ) E ( Rua Vasco Santana )
110331,Avenida Amália Rodrigues 61
110333,Rua Aquilino Ribeiro ( Cruz Vermelha )
110334,Rua Aquilino Ribeiro ( Cruz Vermelha )
110335,Cruzamento Entre ( Rua Alfredo Costa ) E ( Rua Crist Costa ( Escola ) )
110337,Rua Alfredo Costa ( Farmácia )
110338,Rua Alfredo Costa ( Farmácia )
110339,Avenida Miguel Torga ( Pavilhão Multiusos )
110341,Avenida Reinaldo Santos 18 ( Pavilhão Multiusos )
110343,Avenida Reinaldo Santos 8
110345,Avenida Miguel Torga ( Pavilhão Multiusos )
110347,Avenida Miguel Torga 19
110349,Rua Alfredo Costa 12
110350,Rua Alfredo Costa 12
110351,Rua Alfredo Costa 12 ( Escola )
110352,Rua Alfredo Costa 12 ( Escola )
110353,Avenida Abreu Lopes 105
110355,Avenida Amália Rodrigues 55
110357,Cruzamento Entre ( Avenida Amália Rodrigues ) E ( Rua Vasco Santana )
110359,Avenida Liberdade 5 Á ( Jardim Radial )
110360,Avenida Liberdade 5 Á ( Jardim Radial )
110361,Cruzamento Entre ( Avenida 25 Abril ) E ( Rua Augusto Vasconcelos )
110362,Cruzamento Entre ( Avenida 25 Abril ) E ( Rua Augusto Vasconcelos )
110363,Avenida 25 Abril ( Amoreira )
110364,Avenida 25 Abril ( Amoreira )
110365,Avenida Amália Rodrigues 20
110366,Avenida Amália Rodrigues 20
110367,Cruzamento Entre ( Rua António Menano ) E ( Rua Armandinho )
110368,Cruzamento Entre ( Rua António Menano ) E ( Rua Armandinho )
110369,Rua Carochia 118 ( Casal Apréstimos )
110370,Rua Carochia 118 ( Casal Apréstimos )
110371,Rua 4 Outubro 11 ( Casal Apréstimos )
110372,Rua 4 Outubro 11 ( Casal Apréstimos )
110373,Rua Heliodoro Salgado 9 ( Jardim Radial )
110374,Rua Heliodoro Salgado 9 ( Jardim Radial )
110375,Rua Cristovão Colombo 2 ( Casal Chapim )
110376,Rua Cristovão Colombo 2 ( Casal Chapim )
110377,Rua João Castro 7 B ( Quinta Nova )
110378,Rua João Castro 7 B ( Quinta Nova )
110379,Rua Vieira Silva 12 B ( Quinta Nova )
110380,Rua Vieira Silva 12 B ( Quinta Nova )
110381,Rua Vieira Silva 15 ( Quinta Nova )
110382,Rua Vieira Silva 15 ( Quinta Nova )
110383,Rua Soares Dos Reis ( Supermercado )
110384,Rua Soares Dos Reis ( Supermercado )
110385,Rua Alves Redol ( Depósito Água )
110386,Rua Alves Redol ( Depósito Água )
110387,Rua Alves Redol 37
110388,Rua Alves Redol 37
110389,Rua Professor Doutor Egas Moniz ( Centro Comercial )
110391,Odivelas ( Metro ) ( P 12 ) . ( Há correspondência ) com o métro
110393,Odivelas ( Metro ) ( P 6 ) . ( Há correspondência ) com o métro
110395,Odivelas ( Metro ) ( P 11 ) . ( Há correspondência ) com o métro
110397,Rua Tristão Vaz Teixeira 10 ( Casal Chapim )
110399,Rua António Quental 31 ( Patameiras )
110400,Rua António Quental 31 ( Patameiras )
110401,Rua Guilherme Gomes Fernandes 18
110402,Rua Guilherme Gomes Fernandes 18
110403,Rua M Caldas Xavier 19 Á
110405,Rua Professor Doutor Egas Moniz 7
110407,Avenida Abreu Lopes 21
110408,Avenida Abreu Lopes 21
110409,Odivelas ( Metro ) ( P 9 ) . ( Há correspondência ) com o métro
110410,Odivelas ( Metro ) ( P 10 ) . ( Há correspondência ) com o métro
110411,Avenida Dom Dinis 8
110413,Rua M Gomes Costa 13 ( Quinta Alvito )
110414,Rua M Gomes Costa 13 ( Quinta Alvito )
110415,Rua M Gomes Costa 4 ( Quinta Dálias )
110417,Cruzamento Entre ( Quinta Dálias ) E ( Rua Camilo Castelo Branco )
110418,Cruzamento Entre ( Quinta Dálias ) E ( Rua Camilo Castelo Branco )
110419,Cruzamento Entre ( Bairro Queimadas ) E ( Rua Fontainhas )
110420,Cruzamento Entre ( Bairro Queimadas ) E ( Rua Fontainhas )
110421,Rua Afonso Lopes Vieira 100 ( Bairro Queimadas )
110422,Rua Afonso Lopes Vieira 100 ( Bairro Queimadas )
110423,Rua Afonso Lopes Vieira 100 ( Escola )
110424,Rua Afonso Lopes Vieira 100 ( Escola )
110425,Cruzamento Entre ( Avenida Liberdade ) E ( Rua Abel Manta )
110426,Cruzamento Entre ( Avenida Liberdade ) E ( Rua Abel Manta )
110427,Avenida Liberdade 85 ( Casal Trigache )
110428,Avenida Liberdade 85 ( Casal Trigache )
110429,Avenida Liberdade ( Parque ) ( Casal Trigache )
110430,Avenida Liberdade ( Parque ) ( Casal Trigache )
110431,Rua Figueirinha ( Jardim )
110433,Rua Liberdade 540 ( Casal Novo )
110435,Cruzamento Entre ( Rua Liberdade ) E ( Rua José Viana )
110437,Rua Liberdade 13 ( Casal Novo )
110439,Rua Brasil ( Escola )
110440,Rua Brasil ( Escola )
110441,Rua Brasil ( Casal Novo )
110442,Rua Brasil ( Casal Novo )
110443,Rua M Gomes Costa 4 ( Quinta Dálias )
110445,Rua Egas Moniz ( Centro Comercial )
110447,Rua Ricardo Reis ( Jardim ) ( Bairro Codivel )
110448,Rua Ricardo Reis ( Jardim ) ( Bairro Codivel )
110449,Rua Álvaro Campos ( Bairro Codivel )
110450,Rua Álvaro Campos ( Bairro Codivel )
110451,Rua Álvaro Campos 15 ( Bairro Codivel )
110452,Rua Álvaro Campos 15 ( Bairro Codivel )
110453,Rua Norberto Oliveira 102
110454,Rua Norberto Oliveira 102
110455,Rua Doutor Jaime Cortesão 6 ( Póvoa Santo Adrião )
110456,Rua Doutor Jaime Cortesão 6 ( Póvoa Santo Adrião )
110457,Rua Professor Egas Moniz 30 ( Póvoa Santo Adrião )
110458,Rua Professor Egas Moniz 30 ( Póvoa Santo Adrião )
110459,Rua Soeiro Pereira Gomes 10
110461,Rua Padre José Anchieta 18
110463,Rua Luís De Camões ( Conservatório )
110464,Rua Luís De Camões ( Conservatório )
110465,Rua M Albuquerque 44 ( Centro Paroquial )
110466,Rua M Albuquerque 44 ( Centro Paroquial )
110467,Rua M Albuquerque 26 ( Póvoa Santo Adrião )
110469,Rua Aquilino Ribeiro 5 ( Odivelas )
110470,Rua Aquilino Ribeiro 5 ( Odivelas )
110471,Rua Manuel D´arriaga 10 Á
110472,Rua Manuel D´arriaga 10 Á
110473,Bairro Bons Dias ( Rotunda )
110475,Rua Carolina Michaelis 4 ( Bairro Bons Dias )
110476,Rua Carolina Michaelis 4 ( Bairro Bons Dias )
110477,Rua João Vilarett 36 ( Bairro Bons Dias )
110478,Rua João Vilarett 36 ( Bairro Bons Dias )
110479,Rua Álvaro Campos 5 ( Centro Jogos )
110480,Rua Álvaro Campos 5 ( Centro Jogos )
110481,Rua Guilherme Marconi ( Bairro Bons Dias )
110483,Rua João Vilarett 18 ( Bairro Bons Dias )
110485,Rua Marquesa D'alorna 6 ( Igreja )
110487,Cruzamento Entre ( Avenida 25 Abril ) E ( Rua Heliodoro Salgado )
110489,Rua Tomás Anunciação 5 ( Quinta Mendes )
110490,Rua Tomás Anunciação 5 ( Quinta Mendes )
110491,Rua Tomás Anunciação 17 ( Quinta Mendes )
110492,Rua Tomás Anunciação 17 ( Quinta Mendes )
110493,Praceta Tomás Anunciação ( Quinta Mendes )
110495,Avenida Amália Rodrigues 10
110497,Rua Dom Francisco Almeida 3
110499,Rua Vilarett ( Bairro Bons Dias )
110500,Rua Vilarett ( Bairro Bons Dias )
110501,Rua Bernardim Ribeiro ( Bairro Bons Dias )
110502,Rua Bernardim Ribeiro ( Bairro Bons Dias )
110503,Rua Bento Jesus Caraça ( Serra Amoreira )
110504,Rua Bento Jesus Caraça ( Serra Amoreira )
110505,Rua Brunilde Júdice 3 ( Ramada )
110506,Rua Brunilde Júdice 3 ( Ramada )
110507,Rua Poder Local 14 ( Amoreira )
110509,Cruzamento Entre ( Rua Poder Local ) E ( Rua Largo Amoreira )
110511,Avenida Amália Rodrigues 55
110515,Avenida Abreu Lopes ( Mesquita )
110517,Avenida Magalhães Coutinho ( Colinas Cruzeiro )
110519,Avenida Miguel Torga 19 ( Colinas Cruzeiro )
110521,Rua Tomás António Gonzaga 1 B ( Bairro Codivel )
110522,Rua Tomás António Gonzaga 1 B ( Bairro Codivel )
110523,Rua Tomás António Gonzaga ( Depósito Água )
110524,Rua Tomás António Gonzaga ( Depósito Água )
110525,Rua Correia Garção 9 ( Codivel )
110526,Rua Correia Garção 9 ( Codivel )
110527,Cruzamento Entre ( Quinta Barruncho ) E ( Rua 8 Junho )
110528,Cruzamento Entre ( Quinta Barruncho ) E ( Rua 8 Junho )
110529,Rua Heróis Chaimite ( Correios )
110530,Rua Heróis Chaimite ( Correios )
110531,Rua M Craveiro Lopes ( Cemitério )
110532,Rua M Craveiro Lopes ( Cemitério )
110533,Rua M Craveiro Lopes ( Escola )
110535,Rua M Craveiro Lopes ( Mercado )
110536,Rua M Craveiro Lopes ( Mercado )
110537,Rua José Fontana ( Conservatório )
110539,Rua José Fontana 10 ( Bairro Sete Castelos )
110541,Bairro Sete Castelos ( Escola Pedro Alexandrino )
110542,Bairro Sete Castelos ( Escola )
110543,Rua M Craveiro Lopes ( Escola )
110545,Avenida Forças Armadas ( Olival Basto )
110546,Avenida Forças Armadas ( Olival Basto )
110547,Rua Açores 8 ( Olival Basto )
110548,Rua Açores 8 ( Olival Basto )
110549,Rua Açores 20 ( Olival Basto )
110550,Rua Açores 20 ( Olival Basto )
110551,Rua Açores 26 ( Olival Basto )
110553,Rua General Alves Roçadas 6 ( Póvoa Santo Adrião )
110554,Rua General Alves Roçadas 6 ( Póvoa Santo Adrião )
110555,Rua General Alves Roçadas 1 ( Póvoa Santo Adrião )
110557,Avenida 25 Abril ( Cpo Jogos )
110559,Cruzamento Entre ( Avenida 25 Abril ) E ( Praceta República )
110561,Rua Doutor Mário Sacramento ( Centro Dia )
110563,Rua Doutor Mário Sacramento B 1
110565,Rua Comadante Augusto Castilho
110567,Rua Padre José Anchieta 2
110569,Rua São Jose 7 ( Bairro Sete Castelos )
110571,Póvoa Santo Adrião ( Centro Saúde )
110573,Rua Norberto Oliveira 10
110575,Rua Heróis Chaimite 7
110576,Rua Heróis Chaimite 7
110577,Rua General Alves Roçadas 38
110578,Rua General Alves Roçadas 38
110579,Odivelas ( Metro ) ( P 2 ) . ( Há correspondência ) com o métro
110580,Odivelas ( Metro ) ( P 3 ) . ( Há correspondência ) com o métro
110581,Rua Macau ( Olival Basto )
110583,Rua São Tomé E Principe 30 ( Olival Basto )
110585,Rua São Tomé E Principe 36 ( Olival Basto )
110587,Travessa Marechal Humberto Delgado 4
110588,Travessa Marechal Humberto Delgado 4
110589,Rua Macau 5 ( Olival Basto )
110591,Rua Angola ( Olival Basto )
110593,Rua Fernando Lopes Graça ( Casal Chapim )
110595,Rua Maria Matos
110597,Rua Estêvão Amarante ( Ramada )
110599,Rua Palmira Bastos ( Ramada )
110601,Rua Alves Cunha ( Ramada )
110603,Avenida Liberdade 27 ( Jardim Radial )
110604,Avenida Liberdade 27 ( Jardim Radial )
110605,Senhor Roubado ( Metro ) ( P 8 )
110606,Senhor Roubado ( Metro ) ( P 9 )
110607,Rua Figueirinha 744 ( Casal Novo )
110609,Rua Vasco Santana 850 ( Casal Novo )
110611,Rua Duarte Pacheco 954 ( Casal Novo )
110613,Rua Cesário Verde 221 ( Casal Novo )
110615,Rua Cesário Verde 259 ( Casal Novo )
110617,Cruzamento Entre ( Rua Almirante Gago Coutinho ) E ( Quinta São José )
110619,Rua Almirante Gago Coutinho ( Jardim )
110621,Rua Almirante Gago Coutinho 16 ( Parque )
110622,Rua Almirante Gago Coutinho 16 ( Parque )
110623,Rua General Alves Roçadas 2 ( Póvoa Santo Adrião )
110625,Rua General Alves Roçadas 13
110627,Rua M Caldas Xavier ( Centro Comercial )
110628,Rua M Caldas Xavier ( Centro Comercial )
110629,Senhor Roubado ( Metro ) ( P 11 )
110630,Senhor Roubado ( Metro ) ( P 10 )
110631,Rua Almirante Gago Coutinho 24
110632,Senhor Roubado ( Metro ) ( P 12 )
110634,Rua Acácias ( Bairro Correios )
110635,Rua Das Arroteias ( Bairro Correios )
110636,Rua Das Arroteias ( Bairro Correios )
110637,Rua Da Guiné ( Bairro Correios )
110638,Rua Da Guiné ( Bairro Correios )
110639,Largo Pôr Sol ( Bairro São Jorge )
110640,Largo Pôr Sol ( Bairro São Jorge )
110641,Rua Cesário Verde ( Escola )
110642,Rua Cesário Verde ( Escola )
110643,Rua Olivença 3 ( Ponte Bica )
110644,Rua Olivença 3 ( Ponte Bica )
110645,Rua Fernando Lopes Graça 48 Á ( Ramada )
110646,Rua Fernando Lopes Graça 48 Á ( Ramada )
110647,Rua Ferreira De Castro 155 ( Ramada )
110648,Rua Ferreira De Castro 155 ( Ramada )
110649,Rua João Villaret ( Ramada )
110651,Rua Cesário Verde ( Escola )
110652,Rua Cesário Verde ( Escola )
110655,Cruzamento Entre ( Póvoa Santo Adrião ) E ( Casal Monte )
110656,Cruzamento Entre ( Póvoa Santo Adrião ) E ( Casal Monte )
110657,Rua 3 Julho ( Casal Granja )
110658,Rua 3 Julho ( Casal Granja )
110659,Rua Casal Granja 26
110660,Rua Casal Granja 26
